custom_id,Index,Character,Pinyin,Radical,Strokes,Structure,Sentence,Words
2119,2119,沫,"[""mò""]",氵,8,左右结构,他气得差点儿口吐白沫。,"[""唾沫"", ""泡沫"", ""相濡以沫"", ""唾沫飞溅""]"
2120,2120,槐,"[""huái""]",木,13,左右结构,村头的槐树开花了。,"[""槐树"", ""槐花"", ""指桑骂槐""]"
2121,2121,梧,"[""wú""]",木,11,左右结构,他身材魁梧，肌肉发达。,"[""梧桐"", ""魁梧"", ""高大魁梧""]"
2122,2122,桐,"[""tóng""]",木,10,左右结构,栽下梧桐树，引得凤凰来。,"[""梧桐"", ""桐油"", ""桐树""]"
2123,2123,榴,"[""liú""]",木,14,左右结构,手榴弹在敌人头上开花。,"[""榴莲"", ""石榴"", ""榴弹""]"
2124,2124,桂,"[""guì""]",木,10,左右结构,桂花发出浓郁的芳香。,"[""桂花"", ""桂皮"", ""桂圆"", ""桂冠"", ""月桂""]"
2125,2125,桑,"[""sāng""]",木,10,上下结构,爷爷是一个饱经沧桑的人。,"[""沧桑"", ""桑树"", ""桑梓"", ""沧海桑田"", ""指桑骂槐"", ""饱经沧桑""]"
2126,2126,棕,"[""zōng""]",木,12,左右结构,她捡起棕色的斗篷递给他。,"[""棕色"", ""棕熊"", ""棕毛"", ""棕桐"", ""棕树""]"
2127,2127,橡,"[""xiàng""]",木,15,左右结构,橡胶是一种有弹性的材料。,"[""橡树"", ""橡胶"", ""橡皮""]"
2128,2128,氏,"[""shì""]",氏,4,独体结构,温度计上显示出四十摄氏度。,"[""姓氏"", ""氏族"", ""摄氏度"", ""月氏""]"
2129,2129,兽,"[""shòu""]",豸,11,上中下结构,他像野兽般地咆哮起来。,"[""野兽"", ""禽兽"", ""兽性"", ""兽医"", ""奇珍异兽"", ""飞禽走兽"", ""人面兽心"", ""困兽之斗""]"
2130,2130,存,"[""cún""]",子,6,半包围结构,这些事实无疑是存在的。,"[""存在"", ""存档"", ""存款"", ""存心"", ""存储"", ""保存"", ""库存"", ""生死存亡"", ""求同存异""]"
2131,2131,殖,"[""zhí""]",歹,12,左右结构,许多动物都在春天繁殖。,"[""殖民"", ""生殖"", ""养殖"", ""繁殖""]"
2132,2132,蔬,"[""shū""]",艹,15,上下结构,你把蔬菜加盐了没有？,"[""蔬菜"", ""蔬果""]"
2133,2133,较,"[""jiào""]",车,10,左右结构,这是一种比较罕见的疾病。,"[""较量"", ""比较"", ""较劲"", ""较真"", ""较差"", ""斤斤计较""]"
2134,2134,疗,"[""liáo""]",疒,7,半包围结构,把病人交给专科医生治疗。,"[""疗效"", ""治疗"", ""医疗"", ""理疗"", ""疗养"", ""疗伤"", ""疗程"", ""食疗""]"
2135,2135,悬,"[""xuán""]",心,11,上下结构,弯弯的月亮正悬挂在空中。,"[""悬崖"", ""悬浮"", ""悬赏"", ""悬殊"", ""悬崖勒马"", ""悬梁刺股"", ""明镜高悬"", ""悬崖峭壁""]"
2136,2136,遐,"[""xiá""]",辶,12,半包围结构,长城是闻名遐迩的名胜古迹。,"[""遐想"", ""遐迩"", ""闻名遐迩""]"
2137,2137,奥,"[""ào""]",大,12,上下结构,他们不难明白其中的奥妙。,"[""奥秘"", ""奥义"", ""奥妙"", ""深奥"", ""玄奥"", ""奥运会""]"
2138,2138,努,"[""nǔ""]",力,7,上下结构,他正在努力解决这个问题。,"[""努力"", ""努嘴"", ""少壮不努力，老大徒伤悲""]"
2139,2139,菌,"[""jūn""]",艹,11,上下结构,细菌不能在酒精内繁殖。,"[""细菌"", ""真菌"", ""病菌"", ""杀菌"", ""霉菌"", ""食用菌""]"
2140,2140,藻,"[""zǎo""]",艹,19,上下结构,这种物质是从海藻中提取的。,"[""海藻"", ""水藻"", ""辞藻""]"
2141,2141,项,"[""xiàng""]",页 (dictionary),9,左右结构,他对该项建议没有反对意见。,"[""项目"", ""项链"", ""款项"", ""强项"", ""专项"", ""奖项"", ""项圈""]"
2142,2142,估,"[""gū""]",亻,7,左右结构,他们两个估计都是正确的。,"[""估计"", ""估价"", ""估量"", ""估摸"", ""估算"", ""低估"", ""评估"", ""不可估量""]"
2143,2143,络,"[""luò""]",纟,9,左右结构,他们用无线电跟总部联络上了。,"[""联络"", ""经络"", ""笼络"", ""网络"", ""络绎不绝"", ""笼络人心""]"
2144,2144,庭,"[""tíng""]",广,9,半包围结构,他没能按时交家庭作业。,"[""家庭"", ""庭院"", ""法庭"", ""开庭"", ""庭审"", ""大相径庭"", ""大庭广众"", ""门庭若市""]"
2145,2145,敞,"[""chǎng""]",女,12,左右结构,这间屋子既宽敞，又亮堂。,"[""宽敞"", ""敞开"", ""敞亮"", ""敞开心扉""]"
2146,2146,恋,"[""liàn""]",心,10,上下结构,他恋恋不舍地走了。,"[""恋爱"", ""恋人"", ""恋家"", ""恋情"", ""初恋"", ""失恋"", ""恋恋不舍""]"
2147,2147,蒜,"[""suàn""]",艹,13,上下结构,他身上有股大蒜味。,"[""大蒜"", ""蒜头"", ""蒜瓣"", ""蒜苗"", ""蒜泥"", ""装蒜"", ""鸡毛蒜皮""]"
2148,2148,椒,"[""jiāo""]",木,12,左右结构,请把胡椒粉递给我一下。,"[""花椒"", ""辣椒"", ""胡椒"", ""海椒""]"
2149,2149,姜,"[""jiāng""]",女,9,上下结构,喝姜汤可以驱寒。,"[""姜汤"", ""生姜"", ""姜太公钓鱼"", ""愿者上钩""]"
2150,2150,盐,"[""yán""]",皿,10,上下结构,这菜里的盐放多了，有点咸。,"[""盐水"", ""盐巴"", ""盐酸"", ""盐田"", ""盐湖"", ""柴米油盐""]"
2151,2151,咸,"[""xián""]",戈,9,半包围结构,大滇亦盛产虾酱和咸鱼。,"[""咸菜"", ""咸鱼"", ""咸味"", ""咸阳"", ""咸水湖"", ""不咸不淡""]"
2152,2152,醋,"[""cù""]",酉,15,左右结构,糖醋鱼很合他的胃口。,"[""吃醋"", ""陈醋"", ""白醋"", ""米醋"", ""添油加醋"", ""争风吃醋""]"
2153,2153,辣,"[""là""]",辛,14,左右结构,你喜欢吃辣的食物吗？,"[""辣椒"", ""辣酱"", ""火辣"", ""毒辣"", ""心狠手辣"", ""酸甜苦辣""]"
2154,2154,酱,"[""jiàng""]",酉,13,上下结构,商店已经售出多少罐花生酱？,"[""炸酱"", ""酱肉"", ""酱油"", ""酱缸"", ""辣酱"", ""虾酱"", ""豆瓣酱"", ""芝麻酱""]"
2155,2155,彤,"[""tóng""]",彡,7,左右结构,夕阳西下时，天空变得红彤彤的。,"[""彤云"", ""红彤彤"", ""彤云密布""]"
2156,2156,陪,"[""péi""]",阝,10,左右结构,她不能参加陪审团的工作。,"[""陪伴"", ""陪同"", ""失陪"", ""陪审"", ""陪练"", ""陪衬"", ""陪床"", ""奉陪"", ""恕不奉陪"", ""奉陪到底""]"
2157,2157,摊,"[""tān""]",扌,13,左中右结构,那本书在桌上摊开放着。,"[""摊开"", ""摊点"", ""摊贩"", ""摊位"", ""摊主"", ""摊子"", ""地摊"", ""分摊""]"
2158,2158,奈,"[""nài""]",大,8,上下结构,那其实是无奈之举的表现。,"[""无奈"", ""奈何"", ""怎奈"", ""无可奈何""]"
2159,2159,凝,"[""níng""]",氵,16,左中右结构,湖面上凝结了一层薄冰。,"[""凝结"", ""凝固"", ""凝聚"", ""凝视"", ""凝重"", ""凝练"", ""凝脂"", ""凝望"", ""屏气凝神"", ""肤如凝脂""]"
2160,2160,竖,"[""shù""]",立,9,上下结构,学校的操场上竖起一根高高的旗杆。,"[""竖立"", ""竖起"", ""竖井"", ""横竖"", ""横七竖八""]"
2161,2161,拇,"[""mǔ""]",扌,8,左右结构,他的拇指让门夹了。,"[""拇指""]"
2162,2162,尼,"[""ní""]",户,5,半包围结构,尼龙是一种人造纤维。,"[""尼龙"", ""尼姑"", ""僧尼"", ""尼古丁"", ""尼罗河""]"
2163,2163,驮,"[""tuó""]",马,6,左右结构,这头驮能驮两袋粮食。,"[""驮运""]"
2164,2164,构,"[""gòu""]",木,8,左右结构,这是一个新设立的机构。,"[""机构"", ""构成"", ""构建"", ""构思"", ""构图"", ""构造"", ""虚构"", ""结构""]"
2165,2165,栩,"[""xǔ""]",木,10,左右结构,在这小说中，人物被描写得栩栩如生。,"[""栩栩如生""]"
2166,2166,释,"[""shì""]",采,12,左右结构,你尽可能的给她简单地解释一下。,"[""释然"", ""解释"", ""稀释"", ""注释"", ""释义"", ""保释"", ""冰释"", ""释怀"", ""如释重负"", ""爱不释手""]"
2167,2167,掏,"[""tāo""]",扌,11,左右结构,他从口袋里掏出一条绳子。,"[""掏心"", ""掏钱"", ""掏空"", ""掏腰包"", ""掏肝""]"
2168,2168,豫,"[""yù""]",豕,11 (dictionary),左右结构,她毫不犹豫地同意了。,"[""犹豫"", ""豫剧"", ""毫不犹豫"", ""犹豫不决""]"
2169,2169,恳,"[""kěn""]",心,10,上下结构,我们恳求你帮助我们。,"[""恳求"", ""恳切"", ""恳请"", ""诚恳""]"
2170,2170,憾,"[""hàn""]",忄,16,左右结构,他现在可能感到有些遗憾。,"[""遗憾"", ""缺憾"", ""憾事"", ""引以为憾"", ""抱憾终生""]"
2171,2171,宾,"[""bīn""]",宀,10,上下结构,贵宾们依次就座。,"[""宾馆"", ""宾客"", ""贵宾"", ""嘉宾"", ""来宾"", ""宾语"", ""宾至如归"", ""喧宾夺主""]"
2172,2172,标,"[""biāo""]",木,9,左右结构,每个人都应该有自己的目标。,"[""标注"", ""标准"", ""目标"", ""标本"", ""标志"", ""标点"", ""标签"", ""标题"", ""标新立异""]"
2173,2173,企,"[""qǐ""]",人,6,上下结构,他看穿了他们的企图。,"[""企业"", ""企图"", ""企鹅"", ""企管"", ""企划"", ""国企"", ""无人企及"", ""另有企图""]"
2174,2174,置,"[""zhì""]",罒,13,上下结构,停车场里只剩一个位置了。,"[""位置"", ""置换"", ""安置"", ""布置"", ""放置"", ""配置"", ""设置"", ""装置"", ""不容置疑"", ""置之度外""]"
2175,2175,配,"[""pèi""]",酉,10,左右结构,老师把下午劳动的任务都分配好了。,"[""分配"", ""配备"", ""配对"", ""配方"", ""配合"", ""配套"", ""搭配"", ""配偶""]"
2176,2176,贷,"[""dài""]",贝,9,上下结构,我们需要获得的银行贷款。,"[""贷款"", ""信贷"", ""房贷"", ""放贷"", ""责无旁贷"", ""严惩不贷""]"
2177,2177,款,"[""kuǎn""]",欠,12,左右结构,他受到合同条款的约束。,"[""条款"", ""罚款"", ""贷款"", ""款式"", ""款待"", ""存款"", ""公款"", ""借款"", ""欠款"", ""款项""]"
2178,2178,岔,"[""chà""]",山,7,上下结构,她一下子岔开了话题。,"[""岔路"", ""岔气"", ""打岔""]"
2179,2179,郎,"[""láng""]",阝,8,左右结构,他将法郎兑换成美元。,"[""郎中"", ""新郎"", ""女郎"", ""情郎"", ""令郎"", ""牛郎"", ""侍郎""]"
2180,2180,廊,"[""láng""]",广,11,半包围结构,他们必须通过一道长走廊。,"[""走廊"", ""长廊"", ""画廊"", ""发廊""]"
2181,2181,厅,"[""tīng""]",厂,4,半包围结构,服务员把客人领进宴会厅。,"[""厅堂"", ""大厅"", ""客厅"", ""门厅"", ""餐厅"", ""舞厅"", ""咖啡厅""]"
2182,2182,虏,"[""lǔ""]",虍,8,半包围结构,这次战斗中，我军俘虏了许多敌人。,"[""俘虏""]"
2183,2183,俘,"[""fú""]",亻,9,左右结构,我军俘获敌军500人。,"[""俘获"", ""俘虏"", ""战俘"", ""被俘""]"
2184,2184,届,"[""jiè""]",尸,8,半包围结构,希望届时我们可以得知更多消息。,"[""届时"", ""历届"", ""首届"", ""应届""]"
2185,2185,乞,"[""qǐ""]",乙,3,独体结构,那个身无分文的人只好乞求搭车回家。,"[""乞丐"", ""乞求"", ""乞讨"", ""摇尾乞怜"", ""乞哀告怜""]"
2186,2186,霄,"[""xiāo""]",雨,10 (dictionary),上下结构,一声巨大的爆裂声响彻云霄。,"[""云霄"", ""九霄云外"", ""气冲霄汉"", ""响彻云霄""]"
2187,2187,烛,"[""zhú""]",火,10,左右结构,他本想把蜡烛弄灭。,"[""烛光"", ""烛火"", ""蜡烛"", ""火烛"", ""风烛残年"", ""洞房花烛"", ""乘烛夜游""]"
2188,2188,晓,"[""xiǎo""]",日,10,左右结构,日落前就可以见分晓了。,"[""拂晓"", ""破晓"", ""揭晓"", ""通晓"", ""家喻户晓"", ""晓以利害""]"
2189,2189,娶,"[""qǔ""]",女,11,上下结构,谁娶了她，真是艳福不浅！,"[""娶亲"", ""嫁娶"", ""娶妻"", ""迎娶"", ""明媒正娶""]"
2190,2190,逼,"[""bī""]",辶,12,半包围结构,他们始终不停地向前逼近。,"[""逼供"", ""逼真"", ""逼近"", ""威逼"", ""咄咄逼人"", ""步步紧逼""]"
2191,2191,旱,"[""hàn""]",日,7,上下结构,干旱期间庄稼都枯死了。,"[""干旱"", ""旱田"", ""旱灾"", ""旱地"", ""旱情"", ""旱涝""]"
2192,2192,绸,"[""chóu""]",纟,11,左右结构,这块绸子的花色很淡雅。,"[""丝绸"", ""绸缎"", ""纺绸"", ""绸子"", ""锦绸"", ""棉绸"", ""丝绸之路""]"
2193,2193,吊,"[""diào""]",口,6,上下结构,吊车发出隆隆的响声。,"[""吊车"", ""吊床"", ""吊销"", ""塔吊"", ""吊桥"", ""吊装"", ""吊挂""]"
2194,2194,跪,"[""guì""]",足,13,左右结构,她们跪着在做祷告。,"[""下跪"", ""跪拜"", ""跪倒"", ""跪下"", ""跪安"", ""跪谢""]"
2195,2195,淌,"[""tǎng""]",氵,11,左右结构,她脸上悄悄淌下了一滴眼泪。,"[""淌下"", ""流淌"", ""淌水"", ""淌汗"", ""淌游""]"
2196,2196,塌,"[""tā""]",土,13,左右结构,这栋建筑有倒塌的危险。,"[""塌陷"", ""坍塌"", ""崩塌"", ""倒塌"", ""一塌糊涂"", ""死心塌地""]"
2197,2197,挣,"[""zhēng"", ""zhèng""]",扌,9,左右结构,你自己挣一个钱就花一个。,"[""挣扎"", ""垂死挣扎"", ""挣扎"", ""挣钱"", ""挣脱"", ""挣断""]"
2198,2198,熄,"[""xī""]",火,14,左右结构,几乎所有的灯火已经熄灭。,"[""熄火"", ""熄灭"", ""熄灯""]"
2199,2199,冶,"[""yě""]",冫,7,左右结构,这是一本陶冶情操的书。,"[""陶冶"", ""冶炼"", ""冶金""]"
2200,2200,炼,"[""liàn""]",火,9,左右结构,这是对心灵的极好锻炼。,"[""冶炼"", ""锻炼"", ""炼焦"", ""炼乳"", ""千锤百炼"", ""百炼成钢"", ""真金不怕火炼""]"
2201,2201,罩,"[""zhào""]",罒,13,上下结构,薄雾笼罩着周围的景色。,"[""笼罩"", ""口罩"", ""灯罩"", ""面罩"", ""眼罩"", ""金钟罩""]"
2202,2202,屹,"[""yì""]",山,6,左右结构,人民英雄纪念碑巍然屹立在天安门广场。,"[""屹立"", ""巍然屹立""]"
2203,2203,鼎,"[""dǐng""]",目,12,上下结构,这个鼎是青铜铸就的。,"[""鼎力"", ""鼎盛"", ""鼎沸"", ""问鼎"", ""三足鼎立"", ""人声鼎沸"", ""鼎鼎大名"", ""一言九鼎""]"
2204,2204,沸,"[""fèi""]",氵,8,左右结构,会场上顿时沸腾起来了。,"[""沸点"", ""沸腾"", ""热血沸腾"", ""沸沸扬扬"", ""扬汤止沸""]"
2205,2205,贯,"[""guàn""]",贝,9 (dictionary),上下结构,你应集中精力，全神贯注。,"[""贯穿"", ""贯通"", ""籍贯"", ""腰缠万贯"", ""融会贯通"", ""恶贯满盈"", ""全神贯注""]"
2206,2206,崩,"[""bēng""]",山,11,上下结构,矿井四周正在崩塌下来！,"[""崩塌"", ""雪崩"", ""崩溃"", ""崩裂"", ""分崩离析"", ""天崩地裂"", ""土崩瓦解""]"
2207,2207,恢,"[""huī""]",忄,9,左右结构,这座城市终于恢复了平静。,"[""恢复"", ""恢弘"", ""恢恢"", ""天网恢恢"", ""疏而不漏""]"
2208,2208,穆,"[""mù""]",禾,14 (dictionary),左右结构,天上的月亮皎洁肃穆。,"[""静穆"", ""肃穆"", ""穆斯林"", ""穆桂英""]"
2209,2209,玛,"[""mǎ""]",王,7,左右结构,玛丽的短卷发很引人注目。,"[""玛丽"", ""玛瑙"", ""珠穆朗玛峰""]"
2210,2210,涓,"[""juān""]",氵,10,左右结构,涓涓之流，汇成大海,"[""涓流"", ""涓滴"", ""涓细"", ""涓滴归公"", ""涓埃之功""]"
2211,2211,滔,"[""tāo""]",氵,13,左右结构,海面上依然波浪滔天。,"[""滔天"", ""滔滔不绝"", ""滔天大祸"", ""罪恶滔天""]"
2212,2212,脉,"[""mài"", ""mò""]",月,9,左右结构,这位病人脉搏很弱。,"[""脉搏"", ""脉络"", ""人脉"", ""动脉"", ""来龙去脉"", ""一脉相承"", ""含情脉脉""]"
2213,2213,卉,"[""huì""]",十,5,上下结构,今年的花展有大量花卉参展。,"[""花卉"", ""奇花异卉""]"
2214,2214,罕,"[""hǎn""]",穴,7,上下结构,那个地方人迹罕至。,"[""罕见"", ""稀罕"", ""罕有"", ""人迹罕至""]"
2215,2215,茫,"[""máng""]",艹,9,上下结构,四周尽是白茫茫的浓雾。,"[""茫茫"", ""茫然"", ""渺茫"", ""茫然若失"", ""茫无头绪""]"
2216,2216,桨,"[""jiǎng""]",木,10,上下结构,他们向外伸出桨用力划船。,"[""船桨"", ""划桨""]"
2217,2217,律,"[""lǜ""]",彳,9,左右结构,他们是守纪律的老百姓。,"[""律师"", ""法律"", ""定律"", ""规律"", ""自律"", ""律己"", ""纪律"", ""清规戒律"", ""金科玉律""]"
2218,2218,榕,"[""róng""]",木,14,左右结构,前方路口有一棵高大的榕树。,"[""榕树""]"
2219,2219,隙,"[""xì""]",阝,12,左右结构,月光穿过云层缝隙照射下来。,"[""间隙"", ""缝隙"", ""空隙"", ""嫌隙"", ""白驹过隙""]"
2220,2220,耀,"[""yào""]",光,20,左右结构,他夸耀自己技术高明。,"[""夸耀"", ""耀眼"", ""荣耀"", ""闪耀"", ""照耀"", ""炫耀"", ""耀武扬威"", ""光宗耀祖"", ""耀眼夺目""]"
2221,2221,暇,"[""xiá""]",日,13,左右结构,请你在闲暇时候读一读。,"[""无暇"", ""空暇"", ""闲暇"", ""目不暇接"", ""应接不暇"", ""自顾不暇"", ""无暇兼顾""]"
2222,2222,抛,"[""pāo""]",扌,7,左右结构,她把这种感觉抛向一边。,"[""抛弃"", ""抛光"", ""抛锚"", ""抛却"", ""抛砖引玉"", ""抛头露面"", ""抛妻弃子""]"
2223,2223,檀,"[""tán""]",木,16 (dictionary),左右结构,他不应该送你到檀香山,"[""檀香"", ""紫檀"", ""檀木"", ""青檀""]"
2224,2224,盈,"[""yíng""]",皿,9,上下结构,我们不久就会转亏为盈了。,"[""盈亏"", ""盈利"", ""盈余"", ""丰盈"", ""充盈"", ""轻盈"", ""恶贯满盈"", ""热泪盈眶"", ""体态轻盈""]"
2225,2225,凶,"[""xiōng""]",凵,4,半包围结构,虎是一种凶猛的动物。,"[""凶恶"", ""凶残"", ""凶狠"", ""凶手"", ""真凶"", ""元凶"", ""帮凶"", ""凶相毕露"", ""穷凶极恶""]"
2226,2226,庙,"[""miào""]",广,8,半包围结构,他参观过许多外国的寺庙。,"[""寺庙"", ""庙堂"", ""庙会"", ""庙号""]"
2227,2227,惚,"[""hū""]",忄,11,左右结构,你眼中流露出恍惚的神情。,"[""恍惚"", ""恍恍惚惚"", ""精神恍惚""]"
2228,2228,腊,"[""là""]",月,12,左右结构,预计在12月底，真正的腊梅就会盛开了。,"[""腊月"", ""腊八"", ""腊肠"", ""腊肉"", ""腊味"", ""腊梅"", ""寒冬腊月""]"
2229,2229,浑,"[""hún""]",氵,9,左右结构,踢完球后，我浑身大汗。,"[""浑厚"", ""浑身"", ""浑水"", ""浑然"", ""浑浊"", ""犯浑"", ""浑然一体"", ""浑身解数""]"
2230,2230,豚,"[""tún""]",豕 (dictionary),11,左右结构,一群海豚正在畅游。,"[""海豚"", ""河豚"", ""江豚""]"
2231,2231,均,"[""jūn""]",土,7,左右结构,我们每天平均工作8小时。,"[""均等"", ""均衡"", ""平均"", ""均摊"", ""均分"", ""势均力敌""]"
2232,2232,匀,"[""yún""]",勹,4,半包围结构,他把东西匀匀地摆在桌子上。,"[""均匀"", ""匀匀"", ""匀称""]"
2233,2233,茎,"[""jīng""]",艹,8,上下结构,马铃薯是块茎植物。,"[""根茎"", ""块茎""]"
2234,2234,柄,"[""bǐng""]",木,9,左右结构,这使他成为全校的笑柄。,"[""刀柄"", ""话柄"", ""笑柄"", ""把柄"", ""权柄""]"
2235,2235,蛟,"[""jiāo""]",虫,12,左右结构,“蛟龙”号是用来探索海底的矿产资源。,"[""蛟龙"", ""蛟宫""]"
2236,2236,宅,"[""zhái""]",宀,6,上下结构,他正在存钱想买一幢住宅。,"[""住宅"", ""宅子"", ""宅院"", ""宅门"", ""内宅"", ""私宅"", ""宅地"", ""深宅"", ""大院"", ""宅心仁厚""]"
2237,2237,蔽,"[""bì""]",艹,14,上下结构,暮色开始把景物隐蔽起来。,"[""屏蔽"", ""隐蔽"", ""遮蔽"", ""蒙蔽"", ""遮天蔽日"", ""衣不蔽体""]"
2238,2238,弃,"[""qì""]",丿,7,上下结构,她做任何事都不轻易放弃。,"[""放弃"", ""抛弃"", ""弃权"", ""丢弃"", ""弃暗投明"", ""丢盔弃甲"", ""背信弃义"", ""前功尽弃""]"
2239,2239,慎,"[""shèn""]",忄,13,左右结构,他发表意见时十分慎重。,"[""慎重"", ""谨慎"", ""不慎"", ""慎言"", ""慎行"", ""谨言慎行"", ""谨小慎微"", ""小心谨慎""]"
2240,2240,择,"[""zé""]",扌,8,左右结构,我觉得她只有两种选择。,"[""选择"", ""择偶"", ""择期"", ""择业"", ""择优"", ""饥不择食"", ""不择手段"", ""物竞天择""]"
2241,2241,穴,"[""xué""]",穴,5,上下结构,鸟在它建造的巢穴中下蛋。,"[""洞穴"", ""穴居"", ""穴道"", ""穴位"", ""巢穴"", ""虎穴"", ""蚁穴"", ""墓穴"", ""空穴"", ""来风"", ""龙潭虎穴""]"
